# room=$73 mode=$05 lvl=$00 objs=5
tick,bucket,calls,total_cyc,max_cyc,tick_cyc
240,UpdateArrowOrBoomerang,8,8000,1000,255682
240,AnimateAndDrawObjectWalking,8,8640,1080,255682
240,AddQSpeedToPositionFraction,48,13824,288,255682
240,SubQSpeedFromPositionFraction,16,5248,328,255682
240,GetCollidableTile,3,3240,1080,255682
240,_oam_dma_flush,1,232,232,255682
240,_ags_flush,1,96,96,255682
240,_ags_prearm,1,40,40,255682
240,DriveAudio,1,8,8,255682
240,_tick,2,255682,255682,255682
241,VBlankISR,1,96,96,127841
241,IsrNmi,1,1056,1056,127841
241,UpdateMode,1,264,264,127841
241,TransferCurTileBuf,1,120,120,127841
241,music_tick,1,232,232,127841
241,UpdatePlayer,1,320,320,127841
241,UpdateObject,5,5920,1184,127841
241,MoveObject,5,1200,240,127841
241,Walker_Move,1,976,976,127841
241,Walker_CheckTileCollision,1,424,424,127841
241,UpdateArrowOrBoomerang,5,5000,1000,127841
241,AddQSpeedToPositionFraction,12,3456,288,127841
241,SubQSpeedFromPositionFraction,4,1312,328,127841
241,GetCollidableTile,1,1080,1080,127841
241,_oam_dma_flush,1,232,232,127841
241,_ags_flush,1,96,96,127841
241,_ags_prearm,1,40,40,127841
241,DriveAudio,1,8,8,127841
241,_tick,1,127841,127841,127841
242,VBlankISR,1,96,96,127841
242,IsrNmi,1,1056,1056,127841
242,UpdateMode,1,264,264,127841
242,TransferCurTileBuf,1,120,120,127841
242,music_tick,1,232,232,127841
242,UpdatePlayer,1,320,320,127841
242,UpdateObject,3,3552,1184,127841
242,CheckMonsterCollisions,4,1312,328,127841
242,MoveObject,4,960,240,127841
242,Walker_Move,5,4880,976,127841
242,Walker_CheckTileCollision,4,1696,424,127841
242,UpdateMoblin,4,2080,520,127841
242,AnimateAndDrawObjectWalking,4,4320,1080,127841
242,AddQSpeedToPositionFraction,12,3456,288,127841
242,SubQSpeedFromPositionFraction,4,1312,328,127841
242,GetCollidableTile,1,1080,1080,127841
242,_oam_dma_flush,1,232,232,127841
242,_ags_flush,1,96,96,127841
242,_ags_prearm,1,40,40,127841
242,DriveAudio,1,8,8,127841
242,_tick,1,127841,127841,127841
243,VBlankISR,1,96,96,255682
243,IsrNmi,1,1056,1056,255682
243,UpdateMode,1,264,264,255682
243,TransferCurTileBuf,1,120,120,255682
243,music_tick,1,232,232,255682
243,UpdatePlayer,1,320,320,255682
243,UpdateObject,14,16576,1184,255682
243,CheckMonsterCollisions,6,1968,328,255682
243,MoveObject,16,3840,240,255682
243,Walker_Move,7,6832,976,255682
243,Walker_CheckTileCollision,8,3392,424,255682
243,UpdateMoblin,6,3120,520,255682
243,UpdateArrowOrBoomerang,10,10000,1000,255682
243,AnimateAndDrawObjectWalking,6,6480,1080,255682
243,AddQSpeedToPositionFraction,44,12672,288,255682
243,SubQSpeedFromPositionFraction,12,3936,328,255682
243,GetCollidableTile,3,3240,1080,255682
243,_oam_dma_flush,1,232,232,255682
243,_ags_flush,1,96,96,255682
243,_ags_prearm,1,40,40,255682
243,DriveAudio,1,8,8,255682
243,_tick,2,255682,255682,255682
244,VBlankISR,1,96,96,127841
244,IsrNmi,1,1056,1056,127841
244,UpdateMode,1,264,264,127841
244,TransferCurTileBuf,1,120,120,127841
244,music_tick,1,232,232,127841
244,UpdatePlayer,1,320,320,127841
244,UpdateObject,4,4736,1184,127841
244,CheckMonsterCollisions,2,656,328,127841
244,MoveObject,4,960,240,127841
244,Walker_Move,3,2928,976,127841
244,Walker_CheckTileCollision,3,1272,424,127841
244,UpdateMoblin,2,1040,520,127841
244,UpdateArrowOrBoomerang,2,2000,1000,127841
244,AnimateAndDrawObjectWalking,2,2160,1080,127841
244,AddQSpeedToPositionFraction,8,2304,288,127841
244,SubQSpeedFromPositionFraction,4,1312,328,127841
244,GetCollidableTile,2,2160,1080,127841
244,_oam_dma_flush,1,232,232,127841
244,_ags_flush,1,96,96,127841
244,_ags_prearm,1,40,40,127841
244,DriveAudio,1,8,8,127841
244,_tick,1,127841,127841,127841
245,VBlankISR,1,96,96,255682
245,IsrNmi,1,1056,1056,255682
245,UpdateMode,1,264,264,255682
245,TransferCurTileBuf,1,120,120,255682
245,music_tick,1,232,232,255682
245,UpdatePlayer,1,320,320,255682
245,UpdateObject,14,16576,1184,255682
245,CheckMonsterCollisions,7,2296,328,255682
245,MoveObject,15,3600,240,255682
245,Walker_Move,8,7808,976,255682
245,Walker_CheckTileCollision,8,3392,424,255682
245,UpdateMoblin,8,4160,520,255682
245,UpdateArrowOrBoomerang,8,8000,1000,255682
245,AnimateAndDrawObjectWalking,7,7560,1080,255682
245,AddQSpeedToPositionFraction,40,11520,288,255682
245,SubQSpeedFromPositionFraction,16,5248,328,255682
245,GetCollidableTile,3,3240,1080,255682
245,_oam_dma_flush,1,232,232,255682
245,_ags_flush,1,96,96,255682
245,_ags_prearm,1,40,40,255682
245,DriveAudio,1,8,8,255682
245,_tick,2,255682,255682,255682
246,VBlankISR,1,96,96,127841
246,IsrNmi,1,1056,1056,127841
246,UpdateMode,1,264,264,127841
246,TransferCurTileBuf,1,120,120,127841
246,music_tick,1,232,232,127841
246,UpdatePlayer,1,320,320,127841
246,UpdateObject,3,3552,1184,127841
246,CheckMonsterCollisions,1,328,328,127841
246,MoveObject,5,1200,240,127841
246,Walker_Move,2,1952,976,127841
246,Walker_CheckTileCollision,2,848,424,127841
246,UpdateArrowOrBoomerang,4,4000,1000,127841
246,AnimateAndDrawObjectWalking,1,1080,1080,127841
246,AddQSpeedToPositionFraction,12,3456,288,127841
246,SubQSpeedFromPositionFraction,4,1312,328,127841
246,GetCollidableTile,2,2160,1080,127841
246,_oam_dma_flush,1,232,232,127841
246,_ags_flush,1,96,96,127841
246,_ags_prearm,1,40,40,127841
246,DriveAudio,1,8,8,127841
246,_tick,1,127841,127841,127841
247,VBlankISR,1,96,96,255682
247,IsrNmi,1,1056,1056,255682
247,UpdateMode,1,264,264,255682
247,TransferCurTileBuf,1,120,120,255682
247,music_tick,1,232,232,255682
247,UpdatePlayer,1,320,320,255682
247,UpdateObject,13,15392,1184,255682
247,CheckMonsterCollisions,8,2624,328,255682
247,MoveObject,14,3360,240,255682
247,Walker_Move,9,8784,976,255682
247,Walker_CheckTileCollision,9,3816,424,255682
247,UpdateMoblin,8,4160,520,255682
247,UpdateArrowOrBoomerang,6,6000,1000,255682
247,AnimateAndDrawObjectWalking,8,8640,1080,255682
247,AddQSpeedToPositionFraction,40,11520,288,255682
247,SubQSpeedFromPositionFraction,12,3936,328,255682
247,GetCollidableTile,4,4320,1080,255682
247,_oam_dma_flush,1,232,232,255682
247,_ags_flush,1,96,96,255682
247,_ags_prearm,1,40,40,255682
247,DriveAudio,1,8,8,255682
247,_tick,2,255682,255682,255682
248,VBlankISR,1,96,96,127841
248,IsrNmi,1,1056,1056,127841
248,UpdateMode,1,264,264,127841
248,TransferCurTileBuf,1,120,120,127841
248,music_tick,1,232,232,127841
248,UpdatePlayer,1,320,320,127841
248,UpdateObject,6,7104,1184,127841
248,CheckMonsterCollisions,2,656,328,127841
248,MoveObject,7,1680,240,127841
248,Walker_Move,3,2928,976,127841
248,Walker_CheckTileCollision,3,1272,424,127841
248,UpdateMoblin,2,1040,520,127841
248,UpdateArrowOrBoomerang,5,5000,1000,127841
248,AnimateAndDrawObjectWalking,2,2160,1080,127841
248,AddQSpeedToPositionFraction,20,5760,288,127841
248,SubQSpeedFromPositionFraction,4,1312,328,127841
248,GetCollidableTile,1,1080,1080,127841
248,_oam_dma_flush,1,232,232,127841
248,_ags_flush,1,96,96,127841
248,_ags_prearm,1,40,40,127841
248,DriveAudio,1,8,8,127841
248,_tick,1,127841,127841,127841
249,VBlankISR,1,96,96,127841
249,IsrNmi,1,1056,1056,127841
249,UpdateMode,1,264,264,127841
249,TransferCurTileBuf,1,120,120,127841
249,music_tick,1,232,232,127841
249,UpdateObject,2,2368,1184,127841
249,CheckMonsterCollisions,2,656,328,127841
249,MoveObject,2,480,240,127841
249,Walker_Move,2,1952,976,127841
249,Walker_CheckTileCollision,2,848,424,127841
249,UpdateMoblin,2,1040,520,127841
249,AnimateAndDrawObjectWalking,2,2160,1080,127841
249,AddQSpeedToPositionFraction,4,1152,288,127841
249,SubQSpeedFromPositionFraction,4,1312,328,127841
249,GetCollidableTile,1,1080,1080,127841
249,_oam_dma_flush,1,232,232,127841
249,_ags_flush,1,96,96,127841
249,_ags_prearm,1,40,40,127841
249,DriveAudio,1,8,8,127841
249,_tick,1,127841,127841,127841
250,VBlankISR,1,96,96,255682
250,IsrNmi,1,1056,1056,255682
250,UpdateMode,1,264,264,255682
250,TransferCurTileBuf,1,120,120,255682
250,music_tick,1,232,232,255682
250,UpdatePlayer,2,640,320,255682
250,UpdateObject,16,18944,1184,255682
250,CheckMonsterCollisions,7,2296,328,255682
250,MoveObject,17,4080,240,255682
250,Walker_Move,10,9760,976,255682
250,Walker_CheckTileCollision,10,4240,424,255682
250,UpdateMoblin,8,4160,520,255682
250,UpdateArrowOrBoomerang,10,10000,1000,255682
250,AnimateAndDrawObjectWalking,7,7560,1080,255682
250,AddQSpeedToPositionFraction,44,12672,288,255682
250,SubQSpeedFromPositionFraction,16,5248,328,255682
250,GetCollidableTile,4,4320,1080,255682
250,_oam_dma_flush,1,232,232,255682
250,_ags_flush,1,96,96,255682
250,_ags_prearm,1,40,40,255682
250,DriveAudio,1,8,8,255682
250,_tick,2,255682,255682,255682
251,VBlankISR,1,96,96,127841
251,IsrNmi,1,1056,1056,127841
251,UpdateMode,1,264,264,127841
251,TransferCurTileBuf,1,120,120,127841
251,music_tick,1,232,232,127841
251,UpdatePlayer,1,320,320,127841
251,UpdateObject,1,1184,1184,127841
251,CheckMonsterCollisions,1,328,328,127841
251,MoveObject,3,720,240,127841
251,Walker_Move,1,976,976,127841
251,Walker_CheckTileCollision,1,424,424,127841
251,UpdateArrowOrBoomerang,2,2000,1000,127841
251,AnimateAndDrawObjectWalking,1,1080,1080,127841
251,AddQSpeedToPositionFraction,7,2016,288,127841
251,GetCollidableTile,1,1080,1080,127841
251,_oam_dma_flush,1,232,232,127841
251,_ags_flush,1,96,96,127841
251,_ags_prearm,1,40,40,127841
251,DriveAudio,1,8,8,127841
251,_tick,1,127841,127841,127841
252,VBlankISR,1,96,96,255682
252,IsrNmi,1,1056,1056,255682
252,UpdateMode,1,264,264,255682
252,TransferCurTileBuf,1,120,120,255682
252,music_tick,1,232,232,255682
252,UpdatePlayer,1,320,320,255682
252,UpdateObject,15,17760,1184,255682
252,CheckMonsterCollisions,8,2624,328,255682
252,MoveObject,16,3840,240,255682
252,Walker_Move,9,8784,976,255682
252,Walker_CheckTileCollision,9,3816,424,255682
252,UpdateMoblin,8,4160,520,255682
252,UpdateArrowOrBoomerang,8,8000,1000,255682
252,AnimateAndDrawObjectWalking,8,8640,1080,255682
252,AddQSpeedToPositionFraction,45,12960,288,255682
252,SubQSpeedFromPositionFraction,16,5248,328,255682
252,GetCollidableTile,3,3240,1080,255682
252,_oam_dma_flush,1,232,232,255682
252,_ags_flush,1,96,96,255682
252,_ags_prearm,1,40,40,255682
252,DriveAudio,1,8,8,255682
252,_tick,2,255682,255682,255682
253,VBlankISR,1,96,96,127841
253,IsrNmi,1,1056,1056,127841
253,UpdateMode,1,264,264,127841
253,TransferCurTileBuf,1,120,120,127841
253,music_tick,1,232,232,127841
253,UpdatePlayer,1,320,320,127841
253,UpdateObject,4,4736,1184,127841
253,MoveObject,5,1200,240,127841
253,Walker_Move,1,976,976,127841
253,Walker_CheckTileCollision,1,424,424,127841
253,UpdateArrowOrBoomerang,5,5000,1000,127841
253,AddQSpeedToPositionFraction,12,3456,288,127841
253,SubQSpeedFromPositionFraction,4,1312,328,127841
253,GetCollidableTile,1,1080,1080,127841
253,_oam_dma_flush,1,232,232,127841
253,_ags_flush,1,96,96,127841
253,_ags_prearm,1,40,40,127841
253,DriveAudio,1,8,8,127841
253,_tick,1,127841,127841,127841
254,VBlankISR,1,96,96,127841
254,IsrNmi,1,1056,1056,127841
254,UpdateMode,1,264,264,127841
254,TransferCurTileBuf,1,120,120,127841
254,music_tick,1,232,232,127841
254,UpdatePlayer,1,320,320,127841
254,UpdateObject,4,4736,1184,127841
254,CheckMonsterCollisions,4,1312,328,127841
254,MoveObject,4,960,240,127841
254,Walker_Move,5,4880,976,127841
254,Walker_CheckTileCollision,4,1696,424,127841
254,UpdateMoblin,4,2080,520,127841
254,AnimateAndDrawObjectWalking,4,4320,1080,127841
254,AddQSpeedToPositionFraction,12,3456,288,127841
254,SubQSpeedFromPositionFraction,4,1312,328,127841
254,GetCollidableTile,1,1080,1080,127841
254,_oam_dma_flush,1,232,232,127841
254,_ags_flush,1,96,96,127841
254,_ags_prearm,1,40,40,127841
254,DriveAudio,1,8,8,127841
254,_tick,1,127841,127841,127841
255,VBlankISR,1,96,96,255682
255,IsrNmi,1,1056,1056,255682
255,UpdateMode,1,264,264,255682
255,TransferCurTileBuf,1,120,120,255682
255,music_tick,1,232,232,255682
255,UpdatePlayer,1,320,320,255682
255,UpdateObject,15,17760,1184,255682
255,CheckMonsterCollisions,6,1968,328,255682
255,MoveObject,15,3600,240,255682
255,Walker_Move,8,7808,976,255682
255,Walker_CheckTileCollision,9,3816,424,255682
255,UpdateMoblin,7,3640,520,255682
255,UpdateArrowOrBoomerang,10,10000,1000,255682
255,AnimateAndDrawObjectWalking,6,6480,1080,255682
255,AddQSpeedToPositionFraction,36,10368,288,255682
255,SubQSpeedFromPositionFraction,13,4264,328,255682
255,GetCollidableTile,3,3240,1080,255682
255,_oam_dma_flush,1,232,232,255682
255,_ags_flush,1,96,96,255682
255,_ags_prearm,1,40,40,255682
255,DriveAudio,1,8,8,255682
255,_tick,2,255682,255682,255682
256,VBlankISR,1,96,96,127841
256,IsrNmi,1,1056,1056,127841
256,UpdateMode,1,264,264,127841
256,TransferCurTileBuf,1,120,120,127841
256,music_tick,1,232,232,127841
256,UpdatePlayer,1,320,320,127841
256,UpdateObject,3,3552,1184,127841
256,CheckMonsterCollisions,2,656,328,127841
256,MoveObject,4,960,240,127841
256,Walker_Move,2,1952,976,127841
256,Walker_CheckTileCollision,2,848,424,127841
256,UpdateMoblin,1,520,520,127841
256,UpdateArrowOrBoomerang,3,3000,1000,127841
256,AnimateAndDrawObjectWalking,2,2160,1080,127841
256,AddQSpeedToPositionFraction,8,2304,288,127841
256,SubQSpeedFromPositionFraction,7,2296,328,127841
256,GetCollidableTile,2,2160,1080,127841
256,_oam_dma_flush,1,232,232,127841
256,_ags_flush,1,96,96,127841
256,_ags_prearm,1,40,40,127841
256,DriveAudio,1,8,8,127841
256,_tick,1,127841,127841,127841
257,VBlankISR,1,96,96,255682
257,IsrNmi,1,1056,1056,255682
257,UpdateMode,1,264,264,255682
257,TransferCurTileBuf,1,120,120,255682
257,music_tick,1,232,232,255682
257,UpdatePlayer,1,320,320,255682
257,UpdateObject,14,16576,1184,255682
257,CheckMonsterCollisions,8,2624,328,255682
257,MoveObject,13,3120,240,255682
257,Walker_Move,9,8784,976,255682
257,Walker_CheckTileCollision,9,3816,424,255682
257,UpdateMoblin,8,4160,520,255682
257,UpdateArrowOrBoomerang,7,7000,1000,255682
257,AnimateAndDrawObjectWalking,8,8640,1080,255682
257,AddQSpeedToPositionFraction,36,10368,288,255682
257,SubQSpeedFromPositionFraction,12,3936,328,255682
257,GetCollidableTile,3,3240,1080,255682
257,_oam_dma_flush,1,232,232,255682
257,_ags_flush,1,96,96,255682
257,_ags_prearm,1,40,40,255682
257,DriveAudio,1,8,8,255682
257,_tick,2,255682,255682,255682
258,VBlankISR,1,96,96,127841
258,IsrNmi,1,1056,1056,127841
258,UpdateMode,1,264,264,127841
258,TransferCurTileBuf,1,120,120,127841
258,music_tick,1,232,232,127841
258,UpdatePlayer,1,320,320,127841
258,UpdateObject,6,7104,1184,127841
258,CheckMonsterCollisions,2,656,328,127841
258,MoveObject,7,1680,240,127841
258,Walker_Move,4,3904,976,127841
258,Walker_CheckTileCollision,4,1696,424,127841
258,UpdateMoblin,3,1560,520,127841
258,UpdateArrowOrBoomerang,4,4000,1000,127841
258,AnimateAndDrawObjectWalking,2,2160,1080,127841
258,AddQSpeedToPositionFraction,16,4608,288,127841
258,SubQSpeedFromPositionFraction,6,1968,328,127841
258,TryNextDir,1,48,48,127841
258,GetCollidableTile,3,3240,1080,127841
258,_oam_dma_flush,1,232,232,127841
258,_ags_flush,1,96,96,127841
258,_ags_prearm,1,40,40,127841
258,DriveAudio,1,8,8,127841
258,_tick,1,127841,127841,127841
259,VBlankISR,1,96,96,127841
259,IsrNmi,1,1056,1056,127841
259,UpdateMode,1,264,264,127841
259,TransferCurTileBuf,1,120,120,127841
259,music_tick,1,232,232,127841
259,UpdatePlayer,1,320,320,127841
259,UpdateObject,1,1184,1184,127841
259,CheckMonsterCollisions,2,656,328,127841
259,MoveObject,1,240,240,127841
259,Walker_Move,2,1952,976,127841
259,Walker_CheckTileCollision,1,424,424,127841
259,UpdateMoblin,1,520,520,127841
259,AnimateAndDrawObjectWalking,2,2160,1080,127841
259,AddQSpeedToPositionFraction,4,1152,288,127841
259,SubQSpeedFromPositionFraction,2,656,328,127841
259,GetCollidableTile,1,1080,1080,127841
259,_oam_dma_flush,1,232,232,127841
259,_ags_flush,1,96,96,127841
259,_ags_prearm,1,40,40,127841
259,DriveAudio,1,8,8,127841
259,_tick,1,127841,127841,127841
260,VBlankISR,1,96,96,255682
260,IsrNmi,1,1056,1056,255682
260,UpdateMode,1,264,264,255682
260,TransferCurTileBuf,1,120,120,255682
260,music_tick,1,232,232,255682
260,UpdatePlayer,1,320,320,255682
260,UpdateObject,14,16576,1184,255682
260,CheckMonsterCollisions,8,2624,328,255682
260,MoveObject,15,3600,240,255682
260,Walker_Move,9,8784,976,255682
260,Walker_CheckTileCollision,10,4240,424,255682
260,UpdateMoblin,8,4160,520,255682
260,UpdateArrowOrBoomerang,8,8000,1000,255682
260,AnimateAndDrawObjectWalking,8,8640,1080,255682
260,AddQSpeedToPositionFraction,40,11520,288,255682
260,SubQSpeedFromPositionFraction,12,3936,328,255682
260,GetCollidableTile,6,6480,1080,255682
260,_oam_dma_flush,1,232,232,255682
260,_ags_flush,1,96,96,255682
260,_ags_prearm,1,40,40,255682
260,DriveAudio,1,8,8,255682
260,_tick,2,255682,255682,255682
261,VBlankISR,1,96,96,127841
261,IsrNmi,1,1056,1056,127841
261,UpdateMode,1,264,264,127841
261,TransferCurTileBuf,1,120,120,127841
261,music_tick,1,232,232,127841
261,UpdatePlayer,1,320,320,127841
261,UpdateObject,5,5920,1184,127841
261,CheckMonsterCollisions,1,328,328,127841
261,MoveObject,5,1200,240,127841
261,Walker_Move,3,2928,976,127841
261,Walker_CheckTileCollision,3,1272,424,127841
261,UpdateMoblin,2,1040,520,127841
261,UpdateArrowOrBoomerang,4,4000,1000,127841
261,AnimateAndDrawObjectWalking,2,2160,1080,127841
261,AddQSpeedToPositionFraction,16,4608,288,127841
261,GetCollidableTile,1,1080,1080,127841
261,_oam_dma_flush,1,232,232,127841
261,_ags_flush,1,96,96,127841
261,_ags_prearm,1,40,40,127841
261,DriveAudio,1,8,8,127841
261,_tick,1,127841,127841,127841
262,VBlankISR,1,96,96,127841
262,IsrNmi,1,1056,1056,127841
262,UpdateMode,1,264,264,127841
262,TransferCurTileBuf,1,120,120,127841
262,music_tick,1,232,232,127841
262,UpdatePlayer,1,320,320,127841
262,UpdateObject,3,3552,1184,127841
262,CheckMonsterCollisions,3,984,328,127841
262,MoveObject,4,960,240,127841
262,Walker_Move,3,2928,976,127841
262,Walker_CheckTileCollision,3,1272,424,127841
262,UpdateMoblin,2,1040,520,127841
262,UpdateArrowOrBoomerang,2,2000,1000,127841
262,AnimateAndDrawObjectWalking,2,2160,1080,127841
262,AddQSpeedToPositionFraction,6,1728,288,127841
262,SubQSpeedFromPositionFraction,4,1312,328,127841
262,GetCollidableTile,3,3240,1080,127841
262,_oam_dma_flush,1,232,232,127841
262,_ags_flush,1,96,96,127841
262,_ags_prearm,1,40,40,127841
262,DriveAudio,1,8,8,127841
262,_tick,1,127841,127841,127841
263,VBlankISR,1,96,96,255682
263,IsrNmi,1,1056,1056,255682
263,UpdateMode,1,264,264,255682
263,TransferCurTileBuf,1,120,120,255682
263,music_tick,2,464,232,255682
263,UpdatePlayer,1,320,320,255682
263,UpdateObject,13,15392,1184,255682
263,CheckMonsterCollisions,8,2624,328,255682
263,MoveObject,12,2880,240,255682
263,Walker_Move,9,8784,976,255682
263,Walker_CheckTileCollision,9,3816,424,255682
263,UpdateMoblin,8,4160,520,255682
263,UpdateArrowOrBoomerang,6,6000,1000,255682
263,AnimateAndDrawObjectWalking,8,8640,1080,255682
263,AddQSpeedToPositionFraction,38,10944,288,255682
263,SubQSpeedFromPositionFraction,8,2624,328,255682
263,GetCollidableTile,5,5400,1080,255682
263,_oam_dma_flush,1,232,232,255682
263,_ags_flush,2,192,96,255682
263,_ags_prearm,1,40,40,255682
263,DriveAudio,1,8,8,255682
263,_tick,2,255682,255682,255682
264,VBlankISR,1,96,96,127841
264,IsrNmi,1,1056,1056,127841
264,UpdateMode,1,264,264,127841
264,TransferCurTileBuf,1,120,120,127841
264,UpdatePlayer,1,320,320,127841
264,UpdateObject,6,7104,1184,127841
264,CheckMonsterCollisions,3,984,328,127841
264,MoveObject,7,1680,240,127841
264,Walker_Move,5,4880,976,127841
264,Walker_CheckTileCollision,5,2120,424,127841
264,UpdateMoblin,4,2080,520,127841
264,UpdateArrowOrBoomerang,3,3000,1000,127841
264,AnimateAndDrawObjectWalking,3,3240,1080,127841
264,AddQSpeedToPositionFraction,20,5760,288,127841
264,SubQSpeedFromPositionFraction,4,1312,328,127841
264,GetCollidableTile,3,3240,1080,127841
264,_oam_dma_flush,1,232,232,127841
264,_ags_prearm,1,40,40,127841
264,DriveAudio,1,8,8,127841
264,_tick,1,127841,127841,127841
265,VBlankISR,1,96,96,127841
265,IsrNmi,1,1056,1056,127841
265,UpdateMode,1,264,264,127841
265,TransferCurTileBuf,1,120,120,127841
265,music_tick,1,232,232,127841
265,UpdatePlayer,1,320,320,127841
265,UpdateObject,1,1184,1184,127841
265,CheckMonsterCollisions,1,328,328,127841
265,MoveObject,2,480,240,127841
265,Walker_Move,1,976,976,127841
265,Walker_CheckTileCollision,1,424,424,127841
265,UpdateArrowOrBoomerang,2,2000,1000,127841
265,AnimateAndDrawObjectWalking,1,1080,1080,127841
265,AddQSpeedToPositionFraction,4,1152,288,127841
265,GetCollidableTile,1,1080,1080,127841
265,_oam_dma_flush,1,232,232,127841
265,_ags_flush,1,96,96,127841
265,_ags_prearm,1,40,40,127841
265,DriveAudio,1,8,8,127841
265,_tick,1,127841,127841,127841
266,VBlankISR,2,192,96,255682
266,IsrNmi,2,2112,1056,255682
266,UpdateMode,1,264,264,255682
266,TransferCurTileBuf,1,120,120,255682
266,music_tick,2,464,232,255682
266,UpdatePlayer,1,320,320,255682
266,UpdateObject,11,13024,1184,255682
266,CheckMonsterCollisions,8,2624,328,255682
266,MoveObject,12,2880,240,255682
266,Walker_Move,9,8784,976,255682
266,Walker_CheckTileCollision,9,3816,424,255682
266,UpdateMoblin,8,4160,520,255682
266,UpdateArrowOrBoomerang,4,4000,1000,255682
266,AnimateAndDrawObjectWalking,8,8640,1080,255682
266,AddQSpeedToPositionFraction,36,10368,288,255682
266,SubQSpeedFromPositionFraction,8,2624,328,255682
266,GetCollidableTile,4,4320,1080,255682
266,_oam_dma_flush,2,464,232,255682
266,_ags_flush,2,192,96,255682
266,_ags_prearm,2,80,40,255682
266,DriveAudio,1,8,8,255682
266,_tick,2,255682,255682,255682
267,UpdateMode,1,264,264,127841
267,TransferCurTileBuf,1,120,120,127841
267,UpdatePlayer,1,320,320,127841
267,UpdateObject,6,7104,1184,127841
267,CheckMonsterCollisions,3,984,328,127841
267,MoveObject,6,1440,240,127841
267,Walker_Move,5,4880,976,127841
267,Walker_CheckTileCollision,4,1696,424,127841
267,UpdateMoblin,4,2080,520,127841
267,UpdateArrowOrBoomerang,3,3000,1000,127841
267,AnimateAndDrawObjectWalking,3,3240,1080,127841
267,AddQSpeedToPositionFraction,16,4608,288,127841
267,SubQSpeedFromPositionFraction,4,1312,328,127841
267,GetCollidableTile,3,3240,1080,127841
267,DriveAudio,1,8,8,127841
267,_tick,1,127841,127841,127841
268,VBlankISR,1,96,96,127841
268,IsrNmi,1,1056,1056,127841
268,UpdateMode,1,264,264,127841
268,TransferCurTileBuf,1,120,120,127841
268,music_tick,1,232,232,127841
268,UpdatePlayer,1,320,320,127841
268,UpdateObject,3,3552,1184,127841
268,CheckMonsterCollisions,1,328,328,127841
268,MoveObject,5,1200,240,127841
268,Walker_Move,2,1952,976,127841
268,Walker_CheckTileCollision,3,1272,424,127841
268,UpdateMoblin,1,520,520,127841
268,UpdateArrowOrBoomerang,3,3000,1000,127841
268,AnimateAndDrawObjectWalking,1,1080,1080,127841
268,AddQSpeedToPositionFraction,16,4608,288,127841
268,GetCollidableTile,2,2160,1080,127841
268,_oam_dma_flush,1,232,232,127841
268,_ags_flush,1,96,96,127841
268,_ags_prearm,1,40,40,127841
268,DriveAudio,1,8,8,127841
268,_tick,1,127841,127841,127841
269,VBlankISR,2,192,96,255682
269,IsrNmi,2,2112,1056,255682
269,UpdateMode,1,264,264,255682
269,TransferCurTileBuf,1,120,120,255682
269,music_tick,2,464,232,255682
269,UpdatePlayer,1,320,320,255682
269,UpdateObject,9,10656,1184,255682
269,CheckMonsterCollisions,8,2624,328,255682
269,MoveObject,10,2400,240,255682
269,Walker_Move,8,7808,976,255682
269,Walker_CheckTileCollision,8,3392,424,255682
269,UpdateMoblin,7,3640,520,255682
269,UpdateArrowOrBoomerang,3,3000,1000,255682
269,AnimateAndDrawObjectWalking,8,8640,1080,255682
269,AddQSpeedToPositionFraction,28,8064,288,255682
269,SubQSpeedFromPositionFraction,8,2624,328,255682
269,GetCollidableTile,3,3240,1080,255682
269,_oam_dma_flush,2,464,232,255682
269,_ags_flush,2,192,96,255682
269,_ags_prearm,2,80,40,255682
269,DriveAudio,1,8,8,255682
269,_tick,2,255682,255682,255682
270,UpdateMode,1,264,264,127841
270,TransferCurTileBuf,1,120,120,127841
270,UpdatePlayer,1,320,320,127841
270,UpdateObject,6,7104,1184,127841
270,CheckMonsterCollisions,4,1312,328,127841
270,MoveObject,7,1680,240,127841
270,Walker_Move,5,4880,976,127841
270,Walker_CheckTileCollision,5,2120,424,127841
270,UpdateMoblin,4,2080,520,127841
270,UpdateArrowOrBoomerang,3,3000,1000,127841
270,AnimateAndDrawObjectWalking,4,4320,1080,127841
270,AddQSpeedToPositionFraction,20,5760,288,127841
270,SubQSpeedFromPositionFraction,4,1312,328,127841
270,GetCollidableTile,2,2160,1080,127841
270,DriveAudio,1,8,8,127841
270,_tick,1,127841,127841,127841
271,VBlankISR,1,96,96,127841
271,IsrNmi,1,1056,1056,127841
271,UpdateMode,1,264,264,127841
271,TransferCurTileBuf,1,120,120,127841
271,music_tick,1,232,232,127841
271,UpdatePlayer,1,320,320,127841
271,UpdateObject,4,4736,1184,127841
271,CheckMonsterCollisions,2,656,328,127841
271,MoveObject,5,1200,240,127841
271,Walker_Move,3,2928,976,127841
271,Walker_CheckTileCollision,3,1272,424,127841
271,UpdateMoblin,2,1040,520,127841
271,UpdateArrowOrBoomerang,3,3000,1000,127841
271,AnimateAndDrawObjectWalking,2,2160,1080,127841
271,AddQSpeedToPositionFraction,16,4608,288,127841
271,GetCollidableTile,1,1080,1080,127841
271,_oam_dma_flush,1,232,232,127841
271,_ags_flush,1,96,96,127841
271,_ags_prearm,1,40,40,127841
