# label=nes system=NES ramDomain=nil start=1600 end=3200 step=1
# frame,gameMode,phase,subphase,frameCtr,curVScroll,curHScroll,ppuCtrl,switchReq,tileBufSel,lineCounter,vramHi,vramLo,textIndex,objYTick,vsram0,ppuScrlX,ppuScrlY,hintQCount,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent,spriteVisible,attrIndex,itemRow
02463,00,01,02,87,96,00,B2,00,00,7E,23,20,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,2F,05
02464,00,01,02,88,96,00,B2,00,00,7E,23,20,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,2F,05
02465,00,01,02,89,97,00,B2,00,00,7F,23,20,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,2F,05
02466,00,01,02,8A,97,00,B2,00,00,7F,23,20,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,2F,05
02467,00,01,02,8B,98,00,B2,00,00,80,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02468,00,01,02,8C,98,00,B2,00,00,80,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02469,00,01,02,8D,99,00,B2,00,00,81,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02470,00,01,02,8E,99,00,B2,00,00,81,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02471,00,01,02,8F,9A,00,B2,00,00,82,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02472,00,01,02,90,9A,00,B2,00,00,82,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02473,00,01,02,91,9B,00,B2,00,00,83,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02474,00,01,02,92,9B,00,B2,00,00,83,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02475,00,01,02,93,9C,00,B2,00,00,84,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02476,00,01,02,94,9C,00,B2,00,00,84,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02477,00,01,02,95,9D,00,B2,00,00,85,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02478,00,01,02,96,9D,00,B2,00,00,85,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02479,00,01,02,97,9E,00,B2,00,00,86,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02480,00,01,02,98,9E,00,B2,00,00,86,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02481,00,01,02,99,9F,00,B2,00,00,87,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02482,00,01,02,9A,9F,00,B2,00,00,87,23,40,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,30,05
02483,00,01,02,9B,A0,00,B2,00,00,88,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02484,00,01,02,9C,A0,00,B2,00,00,88,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02485,00,01,02,9D,A1,00,B2,00,00,89,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02486,00,01,02,9E,A1,00,B2,00,00,89,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02487,00,01,02,9F,A2,00,B2,00,00,8A,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02488,00,01,02,A0,A2,00,B2,00,00,8A,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02489,00,01,02,A1,A3,00,B2,00,00,8B,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02490,00,01,02,A2,A3,00,B2,00,00,8B,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02491,00,01,02,A3,A4,00,B2,00,00,8C,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02492,00,01,02,A4,A4,00,B2,00,00,8C,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02493,00,01,02,A5,A5,00,B2,00,00,8D,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02494,00,01,02,A6,A5,00,B2,00,00,8D,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02495,00,01,02,A7,A6,00,B2,00,00,8E,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02496,00,01,02,A8,A6,00,B2,00,00,8E,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02497,00,01,02,A9,A7,00,B2,00,00,8F,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02498,00,01,02,AA,A7,00,B2,00,00,8F,23,60,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,31,05
02499,00,01,02,AB,A8,00,B2,00,00,90,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02500,00,01,02,AC,A8,00,B2,00,00,90,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02501,00,01,02,AD,A9,00,B2,00,00,91,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02502,00,01,02,AE,A9,00,B2,00,00,91,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02503,00,01,02,AF,AA,00,B2,00,00,92,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02504,00,01,02,B0,AA,00,B2,00,00,92,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02505,00,01,02,B1,AB,00,B2,00,00,93,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02506,00,01,02,B2,AB,00,B2,00,00,93,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02507,00,01,02,B3,AC,00,B2,00,00,94,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02508,00,01,02,B4,AC,00,B2,00,00,94,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02509,00,01,02,B5,AD,00,B2,00,00,95,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02510,00,01,02,B6,AD,00,B2,00,00,95,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02511,00,01,02,B7,AE,00,B2,00,00,96,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02512,00,01,02,B8,AE,00,B2,00,00,96,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02513,00,01,02,B9,AF,00,B2,00,00,97,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02514,00,01,02,BA,AF,00,B2,00,00,97,23,80,08,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,32,05
02515,00,01,02,BB,B0,00,B2,00,00,98,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,33,05
02516,00,01,02,BC,B0,00,B2,00,00,98,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,9,33,05
02517,00,01,02,BD,B1,00,B2,00,00,99,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02518,00,01,02,BE,B1,00,B2,00,00,99,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02519,00,01,02,BF,B2,00,B2,00,00,9A,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02520,00,01,02,C0,B2,00,B2,00,00,9A,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02521,00,01,02,C1,B3,00,B2,00,00,9B,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02522,00,01,02,C2,B3,00,B2,00,00,9B,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02523,00,01,02,C3,B4,00,B2,00,00,9C,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02524,00,01,02,C4,B4,00,B2,00,00,9C,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02525,00,01,02,C5,B5,00,B2,00,00,9D,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02526,00,01,02,C6,B5,00,B2,00,00,9D,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02527,00,01,02,C7,B6,00,B2,00,00,9E,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02528,00,01,02,C8,B6,00,B2,00,00,9E,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02529,00,01,02,C9,B7,00,B2,00,00,9F,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02530,00,01,02,CA,B7,00,B2,00,00,9F,23,A0,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,33,05
02531,00,01,02,CB,B8,00,B2,00,00,A0,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02532,00,01,02,CC,B8,00,B2,00,00,A0,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02533,00,01,02,CD,B9,00,B2,00,00,A1,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02534,00,01,02,CE,B9,00,B2,00,00,A1,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02535,00,01,02,CF,BA,00,B2,00,00,A2,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02536,00,01,02,D0,BA,00,B2,00,00,A2,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02537,00,01,02,D1,BB,00,B2,00,00,A3,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02538,00,01,02,D2,BB,00,B2,00,00,A3,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02539,00,01,02,D3,BC,00,B2,00,00,A4,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02540,00,01,02,D4,BC,00,B2,00,00,A4,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02541,00,01,02,D5,BD,00,B2,00,00,A5,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02542,00,01,02,D6,BD,00,B2,00,00,A5,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02543,00,01,02,D7,BE,00,B2,00,00,A6,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02544,00,01,02,D8,BE,00,B2,00,00,A6,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02545,00,01,02,D9,BF,00,B2,00,00,A7,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02546,00,01,02,DA,BF,00,B2,00,00,A7,28,00,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,34,05
02547,00,01,02,DB,C0,00,B2,00,00,A8,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,35,06
02548,00,01,02,DC,C0,00,B2,00,00,A8,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,35,06
02549,00,01,02,DD,C1,00,B2,00,00,A9,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,35,06
02550,00,01,02,DE,C1,00,B2,00,00,A9,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,6,35,06
02551,00,01,02,DF,C2,00,B2,00,00,AA,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02552,00,01,02,E0,C2,00,B2,00,00,AA,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02553,00,01,02,E1,C3,00,B2,00,00,AB,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02554,00,01,02,E2,C3,00,B2,00,00,AB,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02555,00,01,02,E3,C4,00,B2,00,00,AC,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02556,00,01,02,E4,C4,00,B2,00,00,AC,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02557,00,01,02,E5,C5,00,B2,00,00,AD,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02558,00,01,02,E6,C5,00,B2,00,00,AD,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02559,00,01,02,E7,C6,00,B2,00,00,AE,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02560,00,01,02,E8,C6,00,B2,00,00,AE,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02561,00,01,02,E9,C7,00,B2,00,00,AF,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02562,00,01,02,EA,C7,00,B2,00,00,AF,28,20,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,35,06
02563,00,01,02,EB,C8,00,B2,00,00,B0,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02564,00,01,02,EC,C8,00,B2,00,00,B0,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02565,00,01,02,ED,C9,00,B2,00,00,B1,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02566,00,01,02,EE,C9,00,B2,00,00,B1,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02567,00,01,02,EF,CA,00,B2,00,00,B2,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02568,00,01,02,F0,CA,00,B2,00,00,B2,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02569,00,01,02,F1,CB,00,B2,00,00,B3,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02570,00,01,02,F2,CB,00,B2,00,00,B3,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02571,00,01,02,F3,CC,00,B2,00,00,B4,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02572,00,01,02,F4,CC,00,B2,00,00,B4,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02573,00,01,02,F5,CD,00,B2,00,00,B5,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02574,00,01,02,F6,CD,00,B2,00,00,B5,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02575,00,01,02,F7,CE,00,B2,00,00,B6,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02576,00,01,02,F8,CE,00,B2,00,00,B6,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02577,00,01,02,F9,CF,00,B2,00,00,B7,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02578,00,01,02,FA,CF,00,B2,00,00,B7,28,40,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,36,06
02579,00,01,02,FB,D0,00,B2,00,00,B8,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02580,00,01,02,FC,D0,00,B2,00,00,B8,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02581,00,01,02,FD,D1,00,B2,00,00,B9,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02582,00,01,02,FE,D1,00,B2,00,00,B9,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02583,00,01,02,FF,D2,00,B2,00,00,BA,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02584,00,01,02,00,D2,00,B2,00,00,BA,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02585,00,01,02,01,D3,00,B2,00,00,BB,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02586,00,01,02,02,D3,00,B2,00,00,BB,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02587,00,01,02,03,D4,00,B2,00,00,BC,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02588,00,01,02,04,D4,00,B2,00,00,BC,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02589,00,01,02,05,D5,00,B2,00,00,BD,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02590,00,01,02,06,D5,00,B2,00,00,BD,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02591,00,01,02,07,D6,00,B2,00,00,BE,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02592,00,01,02,08,D6,00,B2,00,00,BE,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02593,00,01,02,09,D7,00,B2,00,00,BF,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02594,00,01,02,0A,D7,00,B2,00,00,BF,28,60,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,37,06
02595,00,01,02,0B,D8,00,B2,00,00,C0,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02596,00,01,02,0C,D8,00,B2,00,00,C0,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02597,00,01,02,0D,D9,00,B2,00,00,C1,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02598,00,01,02,0E,D9,00,B2,00,00,C1,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02599,00,01,02,0F,DA,00,B2,00,00,C2,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02600,00,01,02,10,DA,00,B2,00,00,C2,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02601,00,01,02,11,DB,00,B2,00,00,C3,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02602,00,01,02,12,DB,00,B2,00,00,C3,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02603,00,01,02,13,DC,00,B2,00,00,C4,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02604,00,01,02,14,DC,00,B2,00,00,C4,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02605,00,01,02,15,DD,00,B2,00,00,C5,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
02606,00,01,02,16,DD,00,B2,00,00,C5,28,80,09,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,38,06
