# label=gen system=GEN ramDomain=M68K BUS start=2100 end=3200 step=1
# frame,gameMode,phase,subphase,frameCtr,curVScroll,curHScroll,ppuCtrl,switchReq,tileBufSel,lineCounter,vramHi,vramLo,textIndex,objYTick,vsram0,ppuScrlX,ppuScrlY,hintQCount,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent,spriteVisible,attrIndex,itemRow
02265,00,01,02,85,15,00,B2,00,00,FD,21,20,05,00,012C,00,14,00,01,02,02,D2,010D,012D,D3,05,05,010C,012C,8,1F,03
02266,00,01,02,86,15,00,B2,00,00,FD,21,20,05,00,012D,00,15,00,01,02,02,D2,010D,012D,D2,05,05,010D,012D,8,1F,03
02267,00,01,02,87,16,00,B2,00,00,FE,21,20,05,00,012D,00,15,00,01,02,02,D1,010E,012E,D2,05,05,010D,012D,8,1F,03
02268,00,01,02,88,16,00,B2,00,00,FE,21,20,05,00,012E,00,16,00,01,02,02,D1,010E,012E,D1,05,05,010E,012E,8,1F,03
02269,00,01,02,89,17,00,B2,00,00,FF,21,20,05,00,012E,00,16,00,01,02,02,D0,010F,012F,D1,05,05,010E,012E,8,1F,03
02270,00,01,02,8A,17,00,B2,00,00,FF,21,20,05,00,012F,00,17,00,01,02,02,D0,010F,012F,D0,05,05,010F,012F,8,1F,03
02271,00,01,02,8B,18,00,B2,00,00,00,21,40,05,01,012F,00,17,00,01,02,02,CF,0110,0130,D0,05,05,010F,012F,8,20,03
02272,00,01,02,8C,18,00,B2,00,00,00,21,40,05,01,0130,00,18,00,01,02,02,CF,0110,0130,CF,05,05,0110,0130,8,20,03
02273,00,01,02,8D,19,00,B2,00,00,01,21,40,05,01,0130,00,18,00,01,02,02,CE,0111,0131,CF,05,05,0110,0130,8,20,03
02274,00,01,02,8E,19,00,B2,00,00,01,21,40,05,01,0131,00,19,00,01,02,02,CE,0111,0131,CE,05,05,0111,0131,8,20,03
02275,00,01,02,8F,1A,00,B2,00,00,02,21,40,05,01,0131,00,19,00,01,02,02,CD,0112,0132,CE,05,05,0111,0131,8,20,03
02276,00,01,02,90,1A,00,B2,00,00,02,21,40,05,01,0132,00,1A,00,01,02,02,CD,0112,0132,CD,05,05,0112,0132,8,20,03
02277,00,01,02,91,1B,00,B2,00,00,03,21,40,05,01,0132,00,1A,00,01,02,02,CC,0113,0133,CD,05,05,0112,0132,8,20,03
02278,00,01,02,92,1B,00,B2,00,00,03,21,40,05,01,0133,00,1B,00,01,02,02,CC,0113,0133,CC,05,05,0113,0133,8,20,03
02279,00,01,02,93,1C,00,B2,00,00,04,21,40,05,01,0133,00,1B,00,01,02,02,CB,0114,0134,CC,05,05,0113,0133,8,20,03
02280,00,01,02,94,1C,00,B2,00,00,04,21,40,05,01,0134,00,1C,00,01,02,02,CB,0114,0134,CB,05,05,0114,0134,8,20,03
02281,00,01,02,95,1D,00,B2,00,00,05,21,40,05,01,0134,00,1C,00,01,02,02,CA,0115,0135,CB,05,05,0114,0134,8,20,03
02282,00,01,02,96,1D,00,B2,00,00,05,21,40,05,01,0135,00,1D,00,01,02,02,CA,0115,0135,CA,05,05,0115,0135,8,20,03
02283,00,01,02,97,1E,00,B2,00,00,06,21,40,05,01,0135,00,1D,00,01,02,02,C9,0116,0136,CA,05,05,0115,0135,8,20,03
02284,00,01,02,98,1E,00,B2,00,00,06,21,40,05,01,0136,00,1E,00,01,02,02,C9,0116,0136,C9,05,05,0116,0136,8,20,03
02285,00,01,02,99,1F,00,B2,00,00,07,21,40,05,01,0136,00,1E,00,01,02,02,C8,0117,0137,C9,05,05,0116,0136,8,20,03
02286,00,01,02,9A,1F,00,B2,00,00,07,21,40,05,01,0137,00,1F,00,01,02,02,C8,0117,0137,C8,05,05,0117,0137,8,20,03
02287,00,01,02,9B,20,00,B2,00,00,08,21,60,05,01,0137,00,1F,00,01,02,02,C7,0118,0138,C8,05,05,0117,0137,8,21,03
02288,00,01,02,9C,20,00,B2,00,00,08,21,60,05,01,0138,00,20,00,01,02,02,C7,0118,0138,C7,05,05,0118,0138,8,21,03
02289,00,01,02,9D,21,00,B2,00,00,09,21,60,05,01,0138,00,20,00,01,02,02,C6,0119,0139,C7,05,05,0118,0138,8,21,03
02290,00,01,02,9E,21,00,B2,00,00,09,21,60,05,01,0139,00,21,00,01,02,02,C6,0119,0139,C6,05,05,0119,0139,8,21,03
02291,00,01,02,9F,22,00,B2,00,00,0A,21,60,05,01,0139,00,21,00,01,02,02,C5,011A,013A,C6,05,05,0119,0139,8,21,03
02292,00,01,02,A0,22,00,B2,00,00,0A,21,60,05,01,013A,00,22,00,01,02,02,C5,011A,013A,C5,05,05,011A,013A,8,21,03
02293,00,01,02,A1,23,00,B2,00,00,0B,21,60,05,01,013A,00,22,00,01,02,02,C4,011B,013B,C5,05,05,011A,013A,8,21,03
02294,00,01,02,A2,23,00,B2,00,00,0B,21,60,05,01,013B,00,23,00,01,02,02,C4,011B,013B,C4,05,05,011B,013B,8,21,03
02295,00,01,02,A3,24,00,B2,00,00,0C,21,60,05,01,013B,00,23,00,01,02,02,C3,011C,013C,C4,05,05,011B,013B,8,21,03
02296,00,01,02,A4,24,00,B2,00,00,0C,21,60,05,01,013C,00,24,00,01,02,02,C3,011C,013C,C3,05,05,011C,013C,8,21,03
02297,00,01,02,A5,25,00,B2,00,00,0D,21,60,05,01,013C,00,24,00,01,02,02,C2,011D,013D,C3,05,05,011C,013C,8,21,03
02298,00,01,02,A6,25,00,B2,00,00,0D,21,60,05,01,013D,00,25,00,01,02,02,C2,011D,013D,C2,05,05,011D,013D,8,21,03
02299,00,01,02,A7,26,00,B2,00,00,0E,21,60,05,01,013D,00,25,00,01,02,02,C1,011E,013E,C2,05,05,011D,013D,8,21,03
02300,00,01,02,A8,26,00,B2,00,00,0E,21,60,05,01,013E,00,26,00,01,02,02,C1,011E,013E,C1,05,05,011E,013E,8,21,03
02301,00,01,02,A9,27,00,B2,00,00,0F,21,60,05,01,013E,00,26,00,01,02,02,C0,011F,013F,C1,05,05,011E,013E,8,21,03
02302,00,01,02,AA,27,00,B2,00,00,0F,21,60,05,01,013F,00,27,00,01,02,02,C0,011F,013F,C0,05,05,011F,013F,8,21,03
02303,00,01,02,AB,28,00,B2,00,00,10,21,80,06,01,013F,00,27,00,01,02,02,BF,0120,0140,C0,05,05,011F,013F,8,22,03
02304,00,01,02,AB,28,00,32,00,00,10,21,80,06,01,0120,00,28,01,01,02,02,BF,0120,0140,BF,05,05,0120,0140,8,22,03
02305,00,01,02,AD,29,00,B2,00,00,11,21,80,06,01,0140,00,28,00,01,02,02,BE,0121,0141,BF,05,05,0120,0140,8,22,03
02306,00,01,02,AE,29,00,B2,00,00,11,21,80,06,01,0141,00,29,00,01,02,02,BE,0121,0141,BE,05,05,0121,0141,8,22,03
02307,00,01,02,AF,2A,00,B2,00,00,12,21,80,06,01,0141,00,29,00,01,02,02,BD,0122,0142,BE,05,05,0121,0141,8,22,03
02308,00,01,02,B0,2A,00,B2,00,00,12,21,80,06,01,0142,00,2A,00,01,02,02,BD,0122,0142,BD,05,05,0122,0142,8,22,03
02309,00,01,02,B1,2B,00,B2,00,00,13,21,80,06,01,0142,00,2A,00,01,02,02,BC,0123,0143,BD,05,05,0122,0142,8,22,03
02310,00,01,02,B2,2B,00,B2,00,00,13,21,80,06,01,0143,00,2B,00,01,02,02,BC,0123,0143,BC,05,05,0123,0143,8,22,03
02311,00,01,02,B3,2C,00,B2,00,00,14,21,80,06,01,0143,00,2B,00,01,02,02,BB,0124,0144,BC,05,05,0123,0143,8,22,03
02312,00,01,02,B4,2C,00,B2,00,00,14,21,80,06,01,0144,00,2C,00,01,02,02,BB,0124,0144,BB,05,05,0124,0144,8,22,03
02313,00,01,02,B5,2D,00,B2,00,00,15,21,80,06,01,0144,00,2C,00,01,02,02,BA,0125,0145,BB,05,05,0124,0144,8,22,03
02314,00,01,02,B6,2D,00,B2,00,00,15,21,80,06,01,0145,00,2D,00,01,02,02,BA,0125,0145,BA,05,05,0125,0145,8,22,03
02315,00,01,02,B7,2E,00,B2,00,00,16,21,80,06,01,0145,00,2D,00,01,02,02,B9,0126,0146,BA,05,05,0125,0145,8,22,03
02316,00,01,02,B8,2E,00,B2,00,00,16,21,80,06,01,0146,00,2E,00,01,02,02,B9,0126,0146,B9,05,05,0126,0146,8,22,03
02317,00,01,02,B9,2F,00,B2,00,00,17,21,80,06,01,0146,00,2E,00,01,02,02,B8,0127,0147,B9,05,05,0126,0146,8,22,03
02318,00,01,02,BA,2F,00,B2,00,00,17,21,80,06,01,0147,00,2F,00,01,02,02,B8,0127,0147,B8,05,05,0127,0147,8,22,03
02319,00,01,02,BB,30,00,B2,00,00,18,21,A0,06,01,0147,00,2F,00,01,02,02,B7,0128,0148,B8,05,05,0127,0147,8,23,03
02320,00,01,02,BC,30,00,B2,00,00,18,21,A0,06,01,0148,00,30,00,01,02,02,B7,0128,0148,B7,05,05,0128,0148,8,23,03
02321,00,01,02,BD,31,00,B2,00,00,19,21,A0,06,01,0148,00,30,00,01,02,02,B6,0129,0149,B7,05,05,0128,0148,8,23,03
02322,00,01,02,BE,31,00,B2,00,00,19,21,A0,06,01,0149,00,31,00,01,02,02,B6,0129,0149,B6,05,05,0129,0149,8,23,03
02323,00,01,02,BF,32,00,B2,00,00,1A,21,A0,06,01,0149,00,31,00,01,02,02,B5,012A,014A,B6,05,05,0129,0149,8,23,03
02324,00,01,02,C0,32,00,B2,00,00,1A,21,A0,06,01,014A,00,32,00,01,02,02,B5,012A,014A,B5,05,05,012A,014A,8,23,03
02325,00,01,02,C1,33,00,B2,00,00,1B,21,A0,06,01,014A,00,32,00,01,02,02,B4,012B,014B,B5,05,05,012A,014A,8,23,03
02326,00,01,02,C2,33,00,B2,00,00,1B,21,A0,06,01,014B,00,33,00,01,02,02,B4,012B,014B,B4,05,05,012B,014B,8,23,03
02327,00,01,02,C3,34,00,B2,00,00,1C,21,A0,06,01,014B,00,33,00,01,02,02,B3,012C,014C,B4,05,05,012B,014B,8,23,03
02328,00,01,02,C4,34,00,B2,00,00,1C,21,A0,06,01,014C,00,34,00,01,02,02,B3,012C,014C,B3,05,05,012C,014C,8,23,03
02329,00,01,02,C5,35,00,B2,00,00,1D,21,A0,06,01,014C,00,34,00,01,02,02,B2,012D,014D,B3,05,05,012C,014C,8,23,03
02330,00,01,02,C6,35,00,B2,00,00,1D,21,A0,06,01,014D,00,35,00,01,02,02,B2,012D,014D,B2,05,05,012D,014D,8,23,03
02331,00,01,02,C7,36,00,B2,00,00,1E,21,A0,06,01,014D,00,35,00,01,02,02,B1,012E,014E,B2,05,05,012D,014D,8,23,03
02332,00,01,02,C8,36,00,B2,00,00,1E,21,A0,06,01,014E,00,36,00,01,02,02,B1,012E,014E,B1,05,05,012E,014E,8,23,03
02333,00,01,02,C9,37,00,B2,00,00,1F,21,A0,06,01,014E,00,36,00,01,02,02,B0,012F,014F,B1,05,05,012E,014E,8,23,03
02334,00,01,02,CA,37,00,B2,00,00,1F,21,A0,06,01,014F,00,37,00,01,02,02,B0,012F,014F,B0,05,05,012F,014F,8,23,03
02335,00,01,02,CB,38,00,B2,00,00,20,21,C0,06,01,014F,00,37,00,01,02,02,AF,0130,0150,B0,05,05,012F,014F,8,24,03
02336,00,01,02,CC,38,00,B2,00,00,20,21,C0,06,01,0150,00,38,00,01,02,02,AF,0130,0150,AF,05,05,0130,0150,8,24,03
02337,00,01,02,CD,39,00,B2,00,00,21,21,C0,06,01,0150,00,38,00,01,02,02,AE,0131,0151,AF,05,05,0130,0150,8,24,03
02338,00,01,02,CE,39,00,B2,00,00,21,21,C0,06,01,0151,00,39,00,01,02,02,AE,0131,0151,AE,05,05,0131,0151,8,24,03
02339,00,01,02,CF,3A,00,B2,00,00,22,21,C0,06,01,0151,00,39,00,01,02,02,AD,0132,0152,AE,05,05,0131,0151,8,24,03
02340,00,01,02,D0,3A,00,B2,00,00,22,21,C0,06,01,0152,00,3A,00,01,02,02,AD,0132,0152,AD,05,05,0132,0152,8,24,03
02341,00,01,02,D1,3B,00,B2,00,00,23,21,C0,06,01,0152,00,3A,00,01,02,02,AC,0133,0153,AD,05,05,0132,0152,8,24,03
02342,00,01,02,D2,3B,00,B2,00,00,23,21,C0,06,01,0153,00,3B,00,01,02,02,AC,0133,0153,AC,05,05,0133,0153,8,24,03
02343,00,01,02,D3,3C,00,B2,00,00,24,21,C0,06,01,0153,00,3B,00,01,02,02,AB,0134,0154,AC,05,05,0133,0153,8,24,03
02344,00,01,02,D4,3C,00,B2,00,00,24,21,C0,06,01,0154,00,3C,00,01,02,02,AB,0134,0154,AB,05,05,0134,0154,8,24,03
02345,00,01,02,D5,3D,00,B2,00,00,25,21,C0,06,01,0154,00,3C,00,01,02,02,AA,0135,0155,AB,05,05,0134,0154,8,24,03
02346,00,01,02,D6,3D,00,B2,00,00,25,21,C0,06,01,0155,00,3D,00,01,02,02,AA,0135,0155,AA,05,05,0135,0155,8,24,03
02347,00,01,02,D7,3E,00,B2,00,00,26,21,C0,06,01,0155,00,3D,00,01,02,02,A9,0136,0156,AA,05,05,0135,0155,8,24,03
02348,00,01,02,D8,3E,00,B2,00,00,26,21,C0,06,01,0156,00,3E,00,01,02,02,A9,0136,0156,A9,05,05,0136,0156,8,24,03
02349,00,01,02,D9,3F,00,B2,00,00,27,21,C0,06,01,0156,00,3E,00,01,02,02,A8,0137,0157,A9,05,05,0136,0156,8,24,03
02350,00,01,02,DA,3F,00,B2,00,00,27,21,C0,06,01,0157,00,3F,00,01,02,02,A8,0137,0157,A8,05,05,0137,0157,8,24,03
02351,00,01,02,DB,40,00,B2,00,00,28,21,E0,06,01,0157,00,3F,00,01,02,02,A7,0138,0158,A8,05,05,0137,0157,8,25,04
02352,00,01,02,DC,40,00,B2,00,00,28,21,E0,06,01,0158,00,40,00,01,02,02,A7,0138,0158,A7,05,05,0138,0158,8,25,04
02353,00,01,02,DD,41,00,B2,00,00,29,21,E0,06,01,0158,00,40,00,01,02,02,A6,0139,0159,A7,05,05,0138,0158,8,25,04
02354,00,01,02,DE,41,00,B2,00,00,29,21,E0,06,01,0159,00,41,00,01,02,02,A6,0139,0159,A6,05,05,0139,0159,8,25,04
02355,00,01,02,DF,42,00,B2,00,00,2A,21,E0,06,01,0159,00,41,00,01,02,02,A5,013A,015A,A6,05,05,0139,0159,8,25,04
02356,00,01,02,E0,42,00,B2,00,00,2A,21,E0,06,01,015A,00,42,00,01,02,02,A5,013A,015A,A5,05,05,013A,015A,8,25,04
02357,00,01,02,E1,43,00,B2,00,00,2B,21,E0,06,01,015A,00,42,00,01,02,02,A4,013B,015B,A5,05,05,013A,015A,8,25,04
02358,00,01,02,E2,43,00,B2,00,00,2B,21,E0,06,01,015B,00,43,00,01,02,02,A4,013B,015B,A4,05,05,013B,015B,8,25,04
02359,00,01,02,E3,44,00,B2,00,00,2C,21,E0,06,01,015B,00,43,00,01,02,02,A3,013C,015C,A4,05,05,013B,015B,8,25,04
02360,00,01,02,E4,44,00,B2,00,00,2C,21,E0,06,01,015C,00,44,00,01,02,02,A3,013C,015C,A3,05,05,013C,015C,8,25,04
02361,00,01,02,E5,45,00,B2,00,00,2D,21,E0,06,01,015C,00,44,00,01,02,02,A2,013D,015D,A3,05,05,013C,015C,8,25,04
02362,00,01,02,E6,45,00,B2,00,00,2D,21,E0,06,01,015D,00,45,00,01,02,02,A2,013D,015D,A2,05,05,013D,015D,8,25,04
02363,00,01,02,E7,46,00,B2,00,00,2E,21,E0,06,01,015D,00,45,00,01,02,02,A1,013E,015E,A2,05,05,013D,015D,8,25,04
02364,00,01,02,E8,46,00,B2,00,00,2E,21,E0,06,01,015E,00,46,00,01,02,02,A1,013E,015E,A1,05,05,013E,015E,8,25,04
02365,00,01,02,E9,47,00,B2,00,00,2F,21,E0,06,01,015E,00,46,00,01,02,02,A0,013F,015F,A1,05,05,013E,015E,8,25,04
02366,00,01,02,EA,47,00,B2,00,00,2F,21,E0,06,01,015F,00,47,00,01,02,02,A0,013F,015F,A0,05,05,013F,015F,8,25,04
02367,00,01,02,EB,48,00,B2,00,00,30,22,00,06,01,015F,00,47,00,01,02,02,9F,0140,0160,A0,05,05,013F,015F,8,26,04
02368,00,01,02,EC,48,00,B2,00,00,30,22,00,06,01,0160,00,48,00,01,02,02,9F,0140,0160,9F,05,05,0140,0160,8,26,04
02369,00,01,02,ED,49,00,B2,00,00,31,22,00,06,01,0160,00,48,00,01,02,02,9E,0141,0161,9F,05,05,0140,0160,8,26,04
02370,00,01,02,EE,49,00,B2,00,00,31,22,00,06,01,0161,00,49,00,01,02,02,9E,0141,0161,9E,05,05,0141,0161,8,26,04
02371,00,01,02,EF,4A,00,B2,00,00,32,22,00,06,01,0161,00,49,00,01,02,02,9D,0142,0162,9E,05,05,0141,0161,8,26,04
02372,00,01,02,F0,4A,00,B2,00,00,32,22,00,06,01,0162,00,4A,00,01,02,02,9D,0142,0162,9D,05,05,0142,0162,8,26,04
02373,00,01,02,F1,4B,00,B2,00,00,33,22,00,06,01,0162,00,4A,00,01,02,02,9C,0143,0163,9D,05,05,0142,0162,8,26,04
02374,00,01,02,F2,4B,00,B2,00,00,33,22,00,06,01,0163,00,4B,00,01,02,02,9C,0143,0163,9C,05,05,0143,0163,8,26,04
02375,00,01,02,F3,4C,00,B2,00,00,34,22,00,06,01,0163,00,4B,00,01,02,02,9B,0144,0164,9C,05,05,0143,0163,8,26,04
02376,00,01,02,F4,4C,00,B2,00,00,34,22,00,06,01,0164,00,4C,00,01,02,02,9B,0144,0164,9B,05,05,0144,0164,8,26,04
02377,00,01,02,F5,4D,00,B2,00,00,35,22,00,06,01,0164,00,4C,00,01,02,02,9A,0145,0165,9B,05,05,0144,0164,8,26,04
02378,00,01,02,F6,4D,00,B2,00,00,35,22,00,06,01,0165,00,4D,00,01,02,02,9A,0145,0165,9A,05,05,0145,0165,8,26,04
02379,00,01,02,F7,4E,00,B2,00,00,36,22,00,06,01,0165,00,4D,00,01,02,02,99,0146,0166,9A,05,05,0145,0165,8,26,04
02380,00,01,02,F8,4E,00,B2,00,00,36,22,00,06,01,0166,00,4E,00,01,02,02,99,0146,0166,99,05,05,0146,0166,8,26,04
02381,00,01,02,F9,4F,00,B2,00,00,37,22,00,06,01,0166,00,4E,00,01,02,02,98,0147,0167,99,05,05,0146,0166,8,26,04
02382,00,01,02,FA,4F,00,B2,00,00,37,22,00,06,01,0167,00,4F,00,01,02,02,98,0147,0167,98,05,05,0147,0167,8,26,04
02383,00,01,02,FB,50,00,B2,00,00,38,22,20,06,01,0167,00,4F,00,01,02,02,97,0148,0168,98,05,05,0147,0167,8,27,04
02384,00,01,02,FB,50,00,32,00,00,38,22,20,06,01,0148,00,50,01,01,02,02,97,0148,0168,97,05,05,0148,0168,8,27,04
02385,00,01,02,FD,51,00,B2,00,00,39,22,20,06,01,0168,00,50,00,01,02,02,96,0149,0169,97,05,05,0148,0168,10,27,04
02386,00,01,02,FE,51,00,B2,00,00,39,22,20,06,01,0169,00,51,00,01,02,02,96,0149,0169,96,05,05,0149,0169,10,27,04
02387,00,01,02,FF,52,00,B2,00,00,3A,22,20,06,01,0169,00,51,00,01,02,02,95,014A,016A,96,05,05,0149,0169,10,27,04
02388,00,01,02,00,52,00,B2,00,00,3A,22,20,06,01,016A,00,52,00,01,02,02,95,014A,016A,95,05,05,014A,016A,10,27,04
02389,00,01,02,01,53,00,B2,00,00,3B,22,20,06,01,016A,00,52,00,01,02,02,94,014B,016B,95,05,05,014A,016A,10,27,04
02390,00,01,02,02,53,00,B2,00,00,3B,22,20,06,01,016B,00,53,00,01,02,02,94,014B,016B,94,05,05,014B,016B,10,27,04
02391,00,01,02,03,54,00,B2,00,00,3C,22,20,06,01,016B,00,53,00,01,02,02,93,014C,016C,94,05,05,014B,016B,10,27,04
02392,00,01,02,04,54,00,B2,00,00,3C,22,20,06,01,016C,00,54,00,01,02,02,93,014C,016C,93,05,05,014C,016C,10,27,04
02393,00,01,02,05,55,00,B2,00,00,3D,22,20,06,01,016C,00,54,00,01,02,02,92,014D,016D,93,05,05,014C,016C,10,27,04
02394,00,01,02,06,55,00,B2,00,00,3D,22,20,06,01,016D,00,55,00,01,02,02,92,014D,016D,92,05,05,014D,016D,10,27,04
02395,00,01,02,07,56,00,B2,00,00,3E,22,20,06,01,016D,00,55,00,01,02,02,91,014E,016E,92,05,05,014D,016D,10,27,04
02396,00,01,02,08,56,00,B2,00,00,3E,22,20,06,01,016E,00,56,00,01,02,02,91,014E,016E,91,05,05,014E,016E,10,27,04
02397,00,01,02,09,57,00,B2,00,00,3F,22,20,06,01,016E,00,56,00,01,02,02,90,014F,016F,91,05,05,014E,016E,10,27,04
02398,00,01,02,0A,57,00,B2,00,00,3F,22,20,06,01,016F,00,57,00,01,02,02,90,014F,016F,90,05,05,014F,016F,10,27,04
02399,00,01,02,0B,58,00,B2,00,00,40,22,40,06,01,016F,00,57,00,01,02,02,8F,0150,0170,90,05,05,014F,016F,10,28,04
02400,00,01,02,0C,58,00,B2,00,00,40,22,40,06,01,0170,00,58,00,01,02,02,8F,0150,0170,8F,05,05,0150,0170,10,28,04
02401,00,01,02,0D,59,00,B2,00,00,41,22,40,06,01,0170,00,58,00,01,02,02,8E,0151,0171,8F,05,05,0150,0170,10,28,04
02402,00,01,02,0E,59,00,B2,00,00,41,22,40,06,01,0171,00,59,00,01,02,02,8E,0151,0171,8E,05,05,0151,0171,10,28,04
02403,00,01,02,0F,5A,00,B2,00,00,42,22,40,06,01,0171,00,59,00,01,02,02,8D,0152,0172,8E,05,05,0151,0171,10,28,04
02404,00,01,02,10,5A,00,B2,00,00,42,22,40,06,01,0172,00,5A,00,01,02,02,8D,0152,0172,8D,05,05,0152,0172,10,28,04
02405,00,01,02,11,5B,00,B2,00,00,43,22,40,06,01,0172,00,5A,00,01,02,02,8C,0153,0173,8D,05,05,0152,0172,10,28,04
02406,00,01,02,12,5B,00,B2,00,00,43,22,40,06,01,0173,00,5B,00,01,02,02,8C,0153,0173,8C,05,05,0153,0173,10,28,04
02407,00,01,02,13,5C,00,B2,00,00,44,22,40,06,01,0173,00,5B,00,01,02,02,8B,0154,0174,8C,05,05,0153,0173,10,28,04
02408,00,01,02,14,5C,00,B2,00,00,44,22,40,06,01,0174,00,5C,00,01,02,02,8B,0154,0174,8B,05,05,0154,0174,10,28,04
02409,00,01,02,15,5D,00,B2,00,00,45,22,40,06,01,0174,00,5C,00,01,02,02,8A,0155,0175,8B,05,05,0154,0174,10,28,04
02410,00,01,02,16,5D,00,B2,00,00,45,22,40,06,01,0175,00,5D,00,01,02,02,8A,0155,0175,8A,05,05,0155,0175,10,28,04
02411,00,01,02,17,5E,00,B2,00,00,46,22,40,06,01,0175,00,5D,00,01,02,02,89,0156,0176,8A,05,05,0155,0175,10,28,04
02412,00,01,02,18,5E,00,B2,00,00,46,22,40,06,01,0176,00,5E,00,01,02,02,89,0156,0176,89,05,05,0156,0176,10,28,04
02413,00,01,02,19,5F,00,B2,00,00,47,22,40,06,01,0176,00,5E,00,01,02,02,88,0157,0177,89,05,05,0156,0176,10,28,04
02414,00,01,02,1A,5F,00,B2,00,00,47,22,40,06,01,0177,00,5F,00,01,02,02,88,0157,0177,88,05,05,0157,0177,10,28,04
02415,00,01,02,1B,60,00,B2,00,00,48,22,60,06,01,0177,00,5F,00,01,02,02,87,0158,0178,88,05,05,0157,0177,10,29,04
02416,00,01,02,1C,60,00,B2,00,00,48,22,60,06,01,0178,00,60,00,01,02,02,87,0158,0178,87,05,05,0158,0178,10,29,04
02417,00,01,02,1D,61,00,B2,00,00,49,22,60,06,01,0178,00,60,00,01,02,02,86,0159,0179,87,05,05,0158,0178,10,29,04
02418,00,01,02,1E,61,00,B2,00,00,49,22,60,06,01,0179,00,61,00,01,02,02,86,0159,0179,86,05,05,0159,0179,10,29,04
02419,00,01,02,1F,62,00,B2,00,00,4A,22,60,06,01,0179,00,61,00,01,02,02,85,015A,017A,86,05,05,0159,0179,10,29,04
02420,00,01,02,20,62,00,B2,00,00,4A,22,60,06,01,017A,00,62,00,01,02,02,85,015A,017A,85,05,05,015A,017A,10,29,04
02421,00,01,02,21,63,00,B2,00,00,4B,22,60,06,01,017A,00,62,00,01,02,02,84,015B,017B,85,05,05,015A,017A,10,29,04
02422,00,01,02,22,63,00,B2,00,00,4B,22,60,06,01,017B,00,63,00,01,02,02,84,015B,017B,84,05,05,015B,017B,10,29,04
02423,00,01,02,23,64,00,B2,00,00,4C,22,60,06,01,017B,00,63,00,01,02,02,83,015C,017C,84,05,05,015B,017B,10,29,04
02424,00,01,02,24,64,00,B2,00,00,4C,22,60,06,01,017C,00,64,00,01,02,02,83,015C,017C,83,05,05,015C,017C,10,29,04
02425,00,01,02,25,65,00,B2,00,00,4D,22,60,06,01,017C,00,64,00,01,02,02,82,015D,017D,83,05,05,015C,017C,10,29,04
02426,00,01,02,26,65,00,B2,00,00,4D,22,60,06,01,017D,00,65,00,01,02,02,82,015D,017D,82,05,05,015D,017D,10,29,04
02427,00,01,02,27,66,00,B2,00,00,4E,22,60,06,01,017D,00,65,00,01,02,02,81,015E,017E,82,05,05,015D,017D,10,29,04
02428,00,01,02,28,66,00,B2,00,00,4E,22,60,06,01,017E,00,66,00,01,02,02,81,015E,017E,81,05,05,015E,017E,10,29,04
02429,00,01,02,29,67,00,B2,00,00,4F,22,60,06,01,017E,00,66,00,01,02,02,80,015F,017F,81,05,05,015E,017E,10,29,04
02430,00,01,02,2A,67,00,B2,00,00,4F,22,60,06,01,017F,00,67,00,01,02,02,80,015F,017F,80,05,05,015F,017F,10,29,04
02431,00,01,02,2B,68,00,B2,00,00,50,22,80,07,01,017F,00,67,00,01,02,02,7F,0160,0180,80,05,05,015F,017F,10,2A,04
02432,00,01,02,2B,68,00,32,00,00,50,22,80,07,01,0160,00,68,01,01,02,02,7F,0160,0180,7F,05,05,0160,0180,10,2A,04
02433,00,01,02,2D,69,00,B2,00,00,51,22,80,07,01,0180,00,68,00,01,02,02,7E,0161,0181,7F,05,05,0160,0180,10,2A,04
02434,00,01,02,2E,69,00,B2,00,00,51,22,80,07,01,0181,00,69,00,01,02,02,7E,0161,0181,7E,05,05,0161,0181,10,2A,04
02435,00,01,02,2F,6A,00,B2,00,00,52,22,80,07,01,0181,00,69,00,01,02,02,7D,0162,0182,7E,05,05,0161,0181,10,2A,04
02436,00,01,02,30,6A,00,B2,00,00,52,22,80,07,01,0182,00,6A,00,01,02,02,7D,0162,0182,7D,05,05,0162,0182,10,2A,04
02437,00,01,02,31,6B,00,B2,00,00,53,22,80,07,01,0182,00,6A,00,01,02,02,7C,0163,0183,7D,05,05,0162,0182,10,2A,04
02438,00,01,02,32,6B,00,B2,00,00,53,22,80,07,01,0183,00,6B,00,01,02,02,7C,0163,0183,7C,05,05,0163,0183,10,2A,04
02439,00,01,02,33,6C,00,B2,00,00,54,22,80,07,01,0183,00,6B,00,01,02,02,7B,0164,0184,7C,05,05,0163,0183,10,2A,04
02440,00,01,02,34,6C,00,B2,00,00,54,22,80,07,01,0184,00,6C,00,01,02,02,7B,0164,0184,7B,05,05,0164,0184,10,2A,04
02441,00,01,02,35,6D,00,B2,00,00,55,22,80,07,01,0184,00,6C,00,01,02,02,7A,0165,0185,7B,05,05,0164,0184,10,2A,04
02442,00,01,02,36,6D,00,B2,00,00,55,22,80,07,01,0185,00,6D,00,01,02,02,7A,0165,0185,7A,05,05,0165,0185,10,2A,04
02443,00,01,02,37,6E,00,B2,00,00,56,22,80,07,01,0185,00,6D,00,01,02,02,79,0166,0186,7A,05,05,0165,0185,10,2A,04
